-0.0075605,-0.0039459,0.024336,-0.0021546,-4.6111e-05,-0.0080261,-0.0030172,0.0091835,-0.022905,0.022428,-0.0031139,0.0077587,-0.010278,-0.0069173,-0.0065105,0.034115,0.0048115,0.00056167,0.004929,-0.024625,0.017397,-0.0070809,0.0041508,0.016769,-0.021712,-0.0072192,0.0068749,-0.0064104,0.0012863,-0.0050814,-0.00127,-0.0068162,-0.019476,0.0043721,-0.016876,0.0046184,-0.0025238,0.020269,-0.0018626,0.0068708,0.006438,0.015906,0.019921,-0.002412,0.024377,-0.0069303,0.0067168,-0.010085,-0.0073,-0.0031498,-0.013039,-0.0085021,0.010191,-0.015197,0.0027673,-0.0062956,0.014675,0.01472,-0.0060397,-0.005714,0.0038775,-0.0038298,0.01563,-0.005861,0.032171,0.0090901,0.0035824,-0.014639,-0.017194,-0.010304,0.015686,-0.0029778,-0.0078019,0.0075554,0.0065349,0.037188,0.018899,-0.0082955,0.00438,-0.012427,0.010638,-0.0064701,-0.00046279,-0.014013,0.0091612,-0.0099945,0.0046604,-0.013979,0.023854,0.01638,-0.014148,-0.0077534,0.036989,-0.0057953,-0.0050948,0.0051531,-0.0026926,-0.0030398,-0.0073255,0.068788,-0.011038,-0.0047439,-0.015219,0.0015172,-0.0066149,-0.0064752,-0.011865,-0.005981,-0.0057259,-0.0057291,-0.0062179,-0.0016186,-0.013131,-0.0087315,-0.020443,-0.021403,0.0015022,-0.0025744,-0.012168,-0.0073587,-0.0014336,-0.0065839,-0.010139,0.0096405,-0.0076469,-0.0078972,-0.015958,-0.011609,-0.0046901,-0.011199,-0.012638,-0.0098906,-0.011626,-0.0020627,-0.02003,-0.013753,-0.013909,-0.014612,-0.01142,-0.013173,-0.008825,-0.0066196,-0.011285,-0.016956,-0.01277,-0.0042505,-0.027125,-0.0073414,-0.004372,-0.0069333,0.012223,-0.010682,0.0066708,-0.014967,-0.016917,-0.016338,-0.017786,0.02553,-0.018466,0.0054761,-0.013381,-0.016993,-0.0189,0.0070267,-0.0071212,-0.0095431,-0.014614,-0.0098029,-0.0056424,0.0038296,-0.0030609,-0.01206,0.0037971,-0.0078041,-0.00084895,0.0095659,0.00015983,-0.010991,-0.016598,0.0044106,0.0039182,0.0010938,-0.0057198,-0.00083384,0.0015659,-0.012508,0.006394,0.0028475
-0.0075605,0.0053396,0.0080939,-0.0015699,-0.0099599,-0.0080261,-0.0038359,-0.0013743,-0.0043701,0.0060387,-0.005805,-0.004282,0.0077522,-0.0082426,-0.003964,0.0012623,-0.0073232,-0.004229,-0.005896,-0.0021772,0.0087911,-0.0070809,-0.0099493,0.012559,-0.0038428,-0.0058734,-0.0081723,-0.0064104,-0.003801,-0.0013851,-0.0036679,-0.0050122,-0.0044957,-0.0060116,-0.0020219,-0.0063627,-0.0040864,0.01096,-0.0069887,0.0087465,-0.0032371,0.012164,-0.0025464,-0.0052559,0.018617,0.0063545,0.0025247,-7.006e-06,-0.004018,-0.0061712,0.0043079,-0.012828,0.00087026,-0.002377,0.01716,0.0063442,0.0059602,-0.011323,-0.0060397,0.002138,0.01282,-0.00093447,-0.0042982,0.00012104,0.0049527,0.0090685,0.0088896,0.0095251,0.0053175,0.0060718,-0.0016561,-0.001544,-0.0061691,0.0050648,-0.0099458,0.00094338,-0.0082226,-0.0078855,0.0062798,0.0075323,0.016815,-0.0064701,0.020631,0.029698,0.016304,-0.0099945,0.012706,-0.010313,0.016453,-0.0088711,0.0015849,0.019721,0.0024673,-0.0078099,-0.011085,0.0087432,-0.0050147,-0.002963,-0.0074666,-0.0040284,-0.0048483,-0.0041541,-0.012709,0.0064683,-0.0046113,-0.0051843,-0.0097056,-0.0062174,-0.0065983,-0.0057291,0.0069447,-0.0032414,-0.0099245,-0.00023927,0.024641,-0.010286,-0.010414,-0.0077476,-0.011555,-0.0073587,-0.011344,-0.0048574,-0.0068565,0.0080204,0.0082128,0.0029566,-0.0043771,-0.011678,-0.014192,-0.0014462,0.0045416,0.0113,0.0071256,0.0016405,-0.0029866,-0.0017512,-0.0038312,0.0018374,-0.01251,-0.013173,-0.008825,-0.0066196,-0.0091526,0.026746,0.0031292,-0.0072369,0.003398,0.011565,0.0037828,0.0046263,-0.010001,0.0086059,3.2754e-05,0.028857,0.023551,0.027363,0.025367,0.027588,0.0050278,-0.008708,-0.0010322,0.0084345,-0.0056904,-0.0037126,0.012588,-0.0057538,-0.017127,-0.0069211,-0.0052497,0.017328,-0.0024997,0.024078,0.0059206,-0.01708,-0.0033905,0.018134,-0.0039846,-0.0049376,0.005121,0.0013313,-0.00052179,-0.0024579,0.00012328,0.014226,-0.011386,-0.006624,-0.00092334,0.011686
0.013286,-0.001993,-0.0019315,-0.0074677,-0.0047346,0.013336,-0.0028119,-0.00010991,-0.0011591,-0.013433,-0.0048433,-0.0097213,0.0056512,0.0074891,-0.0044005,0.026967,0.0022296,-0.0096456,-0.0082692,0.0081698,-0.0032098,-0.0070809,-0.012057,0.0089506,-0.0054655,-0.009792,-0.0009549,-0.0064104,0.0083874,0.0014317,0.0041598,-0.005037,0.0080134,-0.002995,-0.0021141,-0.0053826,-0.0059085,-0.0093094,-0.0054402,0.0033407,-0.0081223,-0.013911,-0.0075068,-0.0084989,0.024134,-0.0078785,0.021767,0.017196,-0.0085231,0.016816,-0.013039,0.018255,-0.0045627,-0.012528,-0.0089075,-0.011437,-0.010696,-0.01013,-0.0060397,-0.009545,-0.0055276,0.017008,-0.0094491,-0.010116,-0.0036778,-0.017116,-0.0036453,-7.9613e-05,0.010155,0.013518,0.00088717,-0.006021,-0.0037072,-0.0024002,-0.0099458,-0.0071101,-0.0073521,-0.0015291,-0.016549,-0.0050787,-0.011037,-0.0064701,0.015358,0.0066079,-0.013352,-0.0086958,-0.012312,0.0051843,0.0038963,-0.0088711,0.019311,-0.012372,-0.0056366,0.023904,0.027467,0.0050623,-0.0065088,-0.0030358,-0.006223,-0.0065004,-0.0068427,-0.0084739,0.013202,-0.012027,-0.0023387,-0.0051334,-0.0014685,0.023939,-0.0024394,0.060739,-0.011546,-0.0043385,0.0013663,0.012212,0.018581,0.010746,-0.010009,-0.0071224,0.006896,-0.0041284,-0.0034215,-0.0045871,0.0037444,0.021807,-0.0042107,-0.011092,-0.0016539,-0.00076142,0.0094599,0.0047581,0.0025627,0.036104,-0.00011748,-0.0018251,-0.00018908,0.01137,-0.00037853,0.0051744,0.0043919,0.0033784,-0.008825,-0.0066196,-0.0050499,0.00026867,-0.0041716,-0.018774,0.0047927,-0.01336,0.0052471,-0.0084723,0.0017511,0.032469,-0.0051619,0.011717,0.0076654,-0.0060464,0.012086,-0.01606,-0.0042494,0.042082,0.011837,0.021022,8.7019e-06,-0.0043848,0.0036703,0.015907,0.0038335,0.0069394,-0.0044173,0.0068716,0.019331,0.0073075,0.0084648,0.021309,0.0071703,0.012318,0.019178,0.0017266,0.0099375,-0.014459,0.0093975,-0.001431,-0.0077797,-0.0052309,-0.0044421,0.0069185,0.035841,0.018191
0.031139,-0.0063027,-0.0020092,-0.0042289,0.0028559,0.022632,-0.0022961,-0.0015925,0.0034927,-0.013433,0.0071373,-0.0082813,0.00037762,0.013987,-0.0064588,0.020574,0.0011028,-0.0094039,-0.0071832,0.013238,-0.015189,0.013013,0.0053185,0.0045071,-0.0067441,-0.0071208,0.0015412,-0.0064104,0.0073026,-0.0052538,-0.0023845,-0.0082361,0.0039883,-0.002634,-0.010863,-0.0059479,-0.0067569,-0.0078991,-0.0053482,0.0051518,-0.0067115,-0.013272,-0.0083738,-0.0078602,0.022037,-0.016613,0.0099471,0.0021295,-0.0085231,0.015889,-0.013039,0.018863,-0.0055111,-0.01063,-0.01651,-0.014965,-0.011719,-0.0044693,-0.0060397,-0.009545,-0.0058002,0.007052,-0.0087716,-0.010116,-0.0061007,-0.01434,-0.0099495,-0.0077373,0.0095823,-0.0026289,-0.004463,-0.0096521,-0.0078019,-0.0036009,0.00064643,-0.0055789,-0.0044669,-0.0024797,-0.016695,-0.0091506,-0.011037,-0.0064701,0.0096703,-0.014465,-0.011368,-0.0091499,-0.012312,0.0041435,0.0017052,-0.0088711,0.016802,0.01807,-0.0036156,0.02198,-0.011085,0.00041751,-0.0065088,-0.0031585,-0.0071052,-0.003473,-0.011347,-0.0084739,0.020303,-0.011299,0.0017302,-0.0063424,0.0065537,0.023586,-0.0037748,-0.0057291,-0.015906,-0.0036739,-0.00030074,-0.0013449,0.00098323,0.012499,0.012505,-0.0045598,0.0085471,-0.0044923,-0.0031402,-0.0043029,0.011024,0.0094278,-0.0053929,-0.011973,0.019546,-0.00074813,0.01622,0.00058356,-0.0065553,0.01189,-0.017243,-0.011853,0.0079295,0.011693,-0.0050935,-8.7683e-05,0.0086181,0.020608,-0.008825,0.009627,-0.0082567,0.0034201,-0.010164,-0.01702,0.009074,0.0020407,-0.005721,-0.014677,-0.0011016,0.0019255,-0.0042544,-0.01245,-0.0084361,-0.0090439,-0.0095629,-0.01606,0.01267,0.0043497,-0.0092873,-0.0023658,0.013548,-0.011971,-0.011883,0.01176,0.0016074,-0.0069892,0.012815,-0.014975,0.0071006,-0.0082643,-0.006252,0.018658,-0.0030977,-0.012513,0.011906,-0.012194,-0.0048075,-0.019946,0.010077,0.00085451,-0.008488,-0.0154,0.0060578,0.01737,-0.015096,0.015148
-0.0075605,-0.0047133,0.028711,-0.0074677,0.019217,-0.0080261,-0.0018553,0.024309,-0.0084193,-0.013433,-0.013212,-0.0078417,-0.013627,-0.0096583,-0.0045771,-0.020385,0.016464,0.027592,0.022389,-0.017703,-0.00068572,0.048852,-0.0089319,0.014266,-0.021712,-0.013139,-0.013096,-0.0064104,-0.016133,-0.0076926,-0.0065971,-0.012095,-0.023378,-0.0094849,-0.011873,0.014794,-0.010851,-0.00068627,-0.014581,-0.018408,-0.010079,-0.0060517,-0.0031303,0.0027511,-0.0085087,-0.0075018,-0.025823,-0.011471,-0.0072295,-0.031877,-0.010386,-0.0073055,-0.030247,0.00035451,0.035578,0.012948,-0.00010088,0.0029148,-0.0060397,-0.0038541,-0.0046667,-0.01609,-0.00089314,-0.010116,-0.0091775,0.0055154,-0.0085166,-0.010606,-0.014014,-0.017317,0.0096065,-0.011497,-0.0078019,-0.0037161,-0.0072393,-0.00029028,-0.0033805,-0.010513,-0.0096024,-0.0078435,0.00099161,-0.0064701,-0.025243,-0.0051134,-0.0017812,0.0030755,-0.012312,-0.014343,-0.013143,-0.0056347,-0.019456,-0.010661,-0.014243,-0.0078099,-0.010616,-0.015239,-0.0065088,-0.0025728,-0.0072225,-0.0054233,-0.012855,-0.0084739,-0.020738,-0.0019124,-0.0038043,-0.0069195,-0.0066389,-0.013338,-0.0080755,0.0012647,-0.0046358,-0.010103,-0.015602,-0.010593,-0.018725,-0.022502,-0.0034499,-0.0098887,-0.0072901,-0.0073587,-0.0063073,-0.0065839,-0.013743,-0.016156,-0.0090981,-0.0030719,-0.019657,0.0018637,-0.013713,-0.0098345,-0.010544,-0.012343,-0.014504,-0.011853,-0.017226,-0.014867,-0.009883,-0.012169,-0.012889,-0.013173,-0.0055472,-0.0066196,-0.011285,-0.016956,0.047931,0.044425,0.026282,0.023728,0.041724,0.047495,0.033049,0.012088,0.037508,0.012821,0.019535,0.025229,0.032686,0.019905,0.011416,0.022452,0.015228,0.018427,0.01448,0.017388,0.049846,-0.0084718,0.0025448,0.011752,-0.0037177,0.022089,0.016061,0.024856,0.021372,0.0063205,-0.015433,0.025345,0.012313,0.012716,0.017244,0.036804,0.002312,0.00056208,0.062791,0.024195,-0.01241,0.011074,0.035659,0.0035265
-0.0075605,0.0099088,-0.010822,7.813e-05,-0.0092213,-0.0080261,-0.0050677,-0.0076685,0.015849,0.01285,-0.0066737,-0.0084936,-0.006549,-0.009103,-0.0066528,-0.01058,-0.013418,-0.01362,-0.01136,-0.0064777,-0.00029015,-0.0070809,-0.011907,-0.020614,0.0042567,-0.0073049,-0.0062141,-0.0064104,-0.005346,-0.0049785,-0.0069297,-0.00024671,-0.0042087,-0.0028159,0.0027437,-0.011348,-0.0084549,-0.0027339,-0.0052567,0.0068108,-0.010079,0.012501,0.016568,-0.0050878,-0.0085087,0.029153,0.019403,0.0072755,-0.0024699,-0.016947,0.012052,-0.012828,-0.0031578,0.011971,-0.003574,0.011852,-0.0046201,-0.014596,0.041924,0.028964,-0.019849,0.013277,-0.011063,-0.010116,-0.0091775,0.0004538,0.011286,0.023221,0.031692,0.0095711,-0.014967,-0.01093,0.036286,0.00076948,-0.0099458,-0.012015,0.041425,-0.0083172,0.012383,0.021867,0.010416,-0.0064701,-0.0083452,0.025263,0.0093816,-0.0099945,-0.012312,0.0064351,0.0052371,-0.0088711,0.0057566,0.012644,0.01231,-0.0078099,-0.011085,0.0079442,-0.0052901,-0.0031585,0.018222,-0.0065004,-0.0001777,0.0046084,-0.005629,0.047421,-0.0033502,-0.0057273,-0.0047573,-0.0030264,-0.0060302,-0.0057291,0.013869,-0.0058992,-0.0015512,-0.0070493,0.021298,0.0048211,-0.0027178,0.0033779,-0.0042947,-0.0073587,-0.01687,-0.0019661,-0.0064277,0.013091,0.010582,0.020914,-0.0029796,0.025811,-0.011089,-0.0055809,0.0046572,0.0096586,0.018256,0.0026904,0.014624,0.012332,0.024017,0.0014157,0.015962,-0.013173,-0.0046217,-0.0066196,-0.0012839,0.04351,-0.012752,-0.012598,0.01016,-0.01336,0.0066293,-0.014407,-0.020195,-0.0070791,-0.0069944,-0.011427,-0.017343,-0.016931,-0.012764,-0.01606,0.031895,0.016575,-0.014432,-0.0089589,0.031657,-0.0058932,-0.013868,-0.014938,0.0084177,-0.011962,0.045696,-0.021305,0.01632,-0.016641,0.0026272,0.0022199,-0.0072193,-0.016995,0.020824,-0.016242,-0.01006,-0.017917,0.016884,0.011272,-0.0021829,-0.012919,0.0028899,0.034646,-0.019109,0.010398
-0.0075605,-0.0044013,-0.0059615,-0.0074677,-0.0041721,0.011939,-0.0033428,0.00033647,-0.0076981,-0.013433,0.00070672,-0.016109,-0.011035,0.015859,-0.0029609,-0.015422,-0.0034289,-0.010425,-0.0067188,0.009664,-0.010457,0.026639,-0.0054685,-0.010033,-0.021712,-0.0081192,0.0027166,-0.0064104,0.00011665,-0.0054097,-0.0032242,-0.0048006,-0.010177,-0.0013765,-0.010477,-0.010606,-0.024447,-0.015862,-0.019726,0.0010337,-0.0032591,-0.016562,-0.0063997,-0.013328,-0.0085087,-0.013043,-0.0056425,0.0013211,-0.0085231,-0.017681,-0.0034874,0.015042,-0.028372,-0.011683,-0.0069359,-0.011644,-0.015798,0.0041207,-0.0060397,-0.009545,-0.0084649,-0.01609,-0.012952,-0.0039127,-0.0091775,-0.011551,-0.015258,-0.005817,0.0092342,-0.017317,-0.019726,-0.0071162,-0.005597,-0.014736,-0.0088806,-0.014055,-0.0082226,-0.016941,-0.011635,-0.0077443,-0.011037,-0.0064701,-0.020922,-0.013625,-0.012281,0.0023431,-0.012312,0.01597,-0.015965,-0.0073344,-0.0066603,0.012817,-0.012446,-0.0078099,-0.011085,-0.016073,-0.0054846,-0.0031585,-0.0078465,-0.0065004,-0.0075724,-0.0041685,0.020065,-0.0064932,0.001584,-0.0048465,0.0047467,0.0088593,-0.0054935,-0.00072433,-0.0049047,-0.012068,0.0017661,-0.0082101,-0.015642,0.010425,-0.0027697,-0.0096499,0.019978,-0.0073587,-0.00772,0.0022939,0.001667,-0.003056,-0.0077375,-0.013574,0.021596,0.010782,0.0033397,-0.0079664,-0.0046186,-0.0018345,-0.016423,-0.011853,0.0082261,0.016833,-0.0038915,-0.015833,0.027086,0.021165,-0.008825,0.024976,-0.0074141,0.0061018,-0.0079417,-0.0094558,0.012299,0.019266,0.0059287,-0.010547,-0.018674,-0.0055732,-0.006041,-0.0091181,-0.017976,-0.017836,-0.013326,-0.01606,0.025731,0.022975,-0.012611,-0.0069854,0.043104,-0.0076211,-0.012442,-0.0081463,0.0022294,-0.013756,0.050201,-0.015659,0.012462,-0.016922,0.010655,0.0069679,0.0022106,-0.0052217,0.018758,-0.014688,-0.0083625,-0.017547,0.014217,0.011148,-0.0053784,-0.017509,0.0048554,0.036945,-0.019183,0.01127
-0.0075605,-0.0037916,-0.01311,-0.0074677,-0.0099648,-0.0080261,-0.0041613,-0.010765,0.00026094,-0.013433,3.5896e-05,-0.011874,-0.012978,0.018983,-0.0076072,-0.0098784,-0.016412,-0.022128,-0.017238,0.011694,-0.015189,0.0073382,-0.0001317,-0.009312,-0.013213,-0.0092369,0.02735,-0.0064104,0.0041343,-0.0054871,-0.0057506,-0.0048101,-0.013928,-0.00091561,-0.0089353,-0.019275,-0.016399,-0.019019,-0.019726,0.0085299,-0.010079,-0.015369,-0.0069267,-0.013958,-0.0085087,-0.016613,0.0056884,9.3985e-05,-0.0085231,-0.01108,-9.108e-06,-0.012828,-0.017001,-0.012188,-0.018188,-0.016468,-0.012633,0.0069945,-0.0060397,-0.009545,-0.00044478,-0.01609,-0.014217,-0.00013412,-0.0025148,-0.019301,-0.010243,-0.0022469,0.032448,-0.017317,-0.025324,-0.010534,-0.0078019,-0.0030687,-0.0033548,-0.011524,-0.0053698,-0.0055169,-0.015993,-0.012881,-0.011037,-0.0064701,-0.017212,-0.010864,-0.013352,-0.0099007,-0.012312,-0.00022873,-0.0042419,-0.0088711,0.0065389,0.022104,-0.00043005,0.01429,-0.011085,0.00018358,-0.0061163,-0.0031585,0.023719,-0.0065004,-0.01044,-0.0084739,0.025943,-0.0020849,0.0026643,-0.0052505,0.0044178,0.0093267,-0.0098106,0.00017,-0.015061,-0.012068,0.0036933,-0.0080296,-0.009795,0.014854,0.00082986,-0.013303,0.020328,-0.0061887,-0.0022594,0.0017543,0.0072318,0.0064962,-0.0069768,-0.011053,0.046242,0.02884,0.0019147,-0.0089233,-0.0054149,-0.00509,-0.014504,-0.0074665,0.018368,0.014059,0.0016084,-0.015906,0.036632,0.019738,-0.008825,0.024169,-0.0063384,0.0066333,-0.0084665,-0.017812,-0.019735,-0.01336,-0.0084879,-0.0047557,-0.014252,0.0014037,-0.01978,0.0025494,-0.0056584,-0.0096961,0.0095704,0.0097918,-0.014101,0.0086921,-0.0065854,0.0013635,-0.022637,-0.015712,0.0021107,-0.0077184,-0.018486,-0.012863,-0.0057677,0.0072202,-0.013275,0.0080341,-0.0014484,-0.020772,-0.015923,0.0042416,-0.011695,-0.010139,-0.0030177,-0.010444,-0.0085065,-0.0087203,-0.0011049,-0.00066689,-0.017423,-0.006705,-0.011044,-0.0069407
-0.0075605,-0.0054189,0.0021342,-0.0071263,0.0055305,0.031576,-0.0029405,0.0018825,0.002783,-0.013433,0.062491,-0.011593,0.00056325,0.0093026,0.00093105,0.0021287,0.002641,-0.0050741,-0.0040186,0.0033009,-0.015189,-0.0070809,-0.0073767,-0.020614,-0.0066599,-0.0071423,0.0017203,-0.0064104,-0.025272,-0.0037552,0.068701,0.00043167,0.0056817,-0.00052813,-0.001774,-0.0020433,-0.00099044,-0.019019,-0.0046903,0.020401,0.010732,-0.0041967,-0.0098311,-0.0066028,-0.0085087,0.026668,0.013479,0.018532,-5.3147e-05,0.010753,0.0077964,-0.012828,0.0012041,-0.011527,-0.017969,-0.015862,-0.012514,-0.014596,-0.0060397,-0.009545,0.0093019,0.013446,0.011642,-0.010116,-0.0091775,0.019245,0.0015267,0.00034768,0.012819,0.0023315,-0.0089292,-0.0077382,-0.0040528,-0.00091405,-0.0099458,0.0087457,0.0022868,0.0066807,-0.0078014,-0.00016913,-0.011037,0.038509,0.015405,0.0027286,-0.01004,-0.0099945,-0.012312,0.0093569,0.00030774,-0.0088711,0.021252,0.024114,0.011295,0.024483,-0.011085,0.0011975,-0.0065088,0.0012836,-0.0070761,0.00754,-0.011112,0.013139,0.016864,-0.0033019,0.0022628,-0.0053745,0.0081031,0.017869,-0.0029492,-0.0057291,-0.014038,0.0049893,0.004401,0.0011076,0.012456,0.010678,-0.001281,0.0075579,0.012647,-0.0073587,0.0018541,-0.0020126,-0.0024418,0.012149,-0.0053587,-0.010901,-0.005976,-0.00098527,-0.017463,0.0059652,0.001884,0.021359,-0.0079782,-0.0085082,-0.0085297,0.015568,-0.0050967,-0.010885,0.0043169,0.016264,-0.008825,-0.0066196,-0.0013597,0.0076805,0.013223,0.019943,0.0098354,-0.01336,0.010463,-0.0025351,0.0027543,0.025757,-0.0031034,0.0038432,0.016476,0.0056446,-0.0021255,-0.0053037,0.0077977,0.024036,0.027269,0.021289,-0.0022154,-0.0099083,0.010709,0.0048243,-0.0088215,0.0029983,-0.0048298,0.0094079,0.00086312,0.006572,0.01599,-0.0047897,0.012289,0.0086229,-0.001709,0.035587,0.032874,0.012721,-0.0071681,-0.007802,-0.00092955,0.016817,-0.0069156,0.004041,0.0078958,0.0065301
-0.0075605,-0.0028991,0.010338,-0.0074677,0.01311,-0.0080261,-0.0050677,0.017682,0.0096734,0.01811,-0.0012468,0.016076,0.0017686,-0.0090801,-0.0048885,0.018663,0.016778,0.01597,0.015442,-0.011548,0.022034,-0.0070809,-0.0012972,0.013193,-0.0073167,-0.0088291,-0.015297,0.0078534,-0.0023298,-0.0045626,-0.0035435,-0.0017067,0.0077421,-0.0051183,0.010947,0.017122,0.011504,0.0034195,0.0047693,-0.018408,-0.010079,0.006036,0.0022781,0.011319,-0.0085087,-0.012121,0.014419,-0.014388,-0.0085231,0.019621,-0.013039,-0.00048296,0.00010995,0.030964,0.0095565,0.02815,-0.0028341,0.050851,0.0048269,-0.009545,0.0028936,-0.0079095,0.0072548,-0.0033172,-0.0091775,0.0018972,0.008615,-0.00032806,-0.017722,0.0023435,0.004673,0.0038705,-0.0078019,-0.020883,0.01772,0.0075865,0.0050155,0.026946,0.015231,0.014582,0.010704,-0.0064701,0.016635,-0.0037934,0.013434,-0.0099945,-0.012312,0.014529,-0.0022681,0.025198,-0.0052836,-0.010968,-0.0077565,-0.0078099,-0.0092293,-0.010002,0.035021,-0.0031585,-0.0063243,-0.0029537,-0.010542,0.018318,-0.01476,0.00096184,-0.0025487,0.00099366,-0.010711,-0.00022618,-0.00060855,-0.0057291,0.0094463,-0.002805,-0.01163,-0.0064696,-0.0070207,-0.0096387,0.0062432,0.032954,-0.0014436,0.03124,-0.012229,-0.0065839,0.0031148,0.019195,0.001652,0.0035339,0.025273,-0.016802,0.0013165,-0.0089936,0.047629,-0.0069514,-0.0026056,0.0022731,-0.0091339,-0.007499,-0.0092047,0.021252,-0.0062881,-0.013173,-0.008825,-0.0066196,0.0063195,0.0093446,0.00072913,0.0056386,-0.0041263,-0.00025105,-0.0080709,-0.012079,-0.00058121,-0.006585,0.011178,-0.0011161,-0.0075022,-0.006075,0.0041162,0.019371,-0.0068081,-0.008708,-0.00084663,-0.0053292,-0.0078934,0.014998,-0.0010256,0.026967,0.0040483,-0.0012636,-0.0043819,-0.0002907,-0.0032276,0.0052625,0.0078932,-0.0014891,0.023108,-0.0065843,-0.0086293,0.0035482,-0.002932,0.0080753,-0.0094041,-0.0082897,0.0028106,0.0039963,-0.0047725,0.0060289,-0.014127,-0.00097705
